user_id,ay,dolmus_km,otobus_km,metro_km,otomobil_km,ucak_km,aylik_co2_kg,sehir_kodu,arac_sahibi,lag_1_co2,lag_2_co2,lag_3_co2,lag_4_co2,target_next_month_co2
20,4,1573221,1854644,1013532,694620,19,258816.47,34,1,256591.18,256060.02,271011.07,,254414.66
20,5,1587826,1851320,1109571,619346,20,254414.66,34,1,258816.47,256591.18,256060.02,271011.07,266191.23
20,6,1755365,1728568,1096212,688848,19,266191.23,34,1,254414.66,258816.47,256591.18,256060.02,259590.29
20,7,1576664,1871398,1009591,693678,19,259590.29,34,1,266191.23,254414.66,258816.47,256591.18,247447.72
20,8,1574902,1723446,1025772,625935,19,247447.72,34,1,259590.29,266191.23,254414.66,258816.47,255438.25
20,9,1591078,1878845,1015348,632777,19,255438.25,34,1,247447.72,259590.29,266191.23,254414.66,270948.46
20,10,1753955,1864535,1095708,679677,19,270948.46,34,1,255438.25,247447.72,259590.29,266191.23,259014.44
20,11,1565156,1844239,1109653,689913,19,259014.44,34,1,270948.46,255438.25,247447.72,259590.29,252820.78
20,12,1558800,1701534,1103253,693120,19,252820.78,34,1,259014.44,270948.46,255438.25,247447.72,252486.0
20,13,1583416,1689879,1013148,693543,19,252486.0,34,1,252820.78,259014.44,270948.46,255438.25,247808.06
20,14,1557245,1713281,1103361,633187,21,247808.06,34,1,252486.0,252820.78,259014.44,270948.46,268051.16
20,15,1740353,1844740,1029864,678503,21,268051.16,34,1,247808.06,252486.0,252820.78,259014.44,249094.82
20,16,1589315,1705335,1108549,627145,19,249094.82,34,1,268051.16,247808.06,252486.0,252820.78,248036.15
20,17,1605841,1703216,1008910,622671,21,248036.15,34,1,249094.82,268051.16,247808.06,252486.0,253510.69
20,18,1587401,1865482,1000154,623009,20,253510.69,34,1,248036.15,249094.82,268051.16,247808.06,256712.71
20,19,1730820,1685570,1009781,637075,19,256712.71,34,1,253510.69,248036.15,249094.82,268051.16,268644.18
20,20,1711311,1888377,1012814,688833,21,268644.18,34,1,256712.71,253510.69,248036.15,249094.82,252887.31
20,21,1583927,1699385,1029109,690307,21,252887.31,34,1,268644.18,256712.71,253510.69,248036.15,268093.44
20,22,1743699,1837378,1027211,680463,21,268093.44,34,1,252887.31,268644.18,256712.71,253510.69,266517.36
20,23,1754576,1843948,1121572,634925,19,266517.36,34,1,268093.44,252887.31,268644.18,256712.71,249415.0
20,24,1588242,1723178,1126529,619918,19,249415.0,34,1,266517.36,268093.44,252887.31,268644.18,254714.39
20,25,1584034,1878526,1014194,630169,21,254714.39,34,1,249415.0,266517.36,268093.44,252887.31,260650.7
20,26,1727390,1684411,1030171,680024,21,260650.7,34,1,254714.39,249415.0,266517.36,268093.44,248899.87
20,27,1575001,1721569,1105430,628315,19,248899.87,34,1,260650.7,254714.39,249415.0,266517.36,248307.14
20,28,1560916,1729149,1120687,625570,20,248307.14,34,1,248899.87,260650.7,254714.39,249415.0,249259.56
20,29,1597023,1699196,1097883,628219,21,249259.56,34,1,248307.14,248899.87,260650.7,254714.39,259736.48
20,30,1603261,1869806,1000043,678661,19,259736.48,34,1,249259.56,248307.14,248899.87,260650.7,
21,1,1686069,1448526,985624,741832,20,252952.94,34,1,,,,,251716.46
21,2,1507938,1550228,1004257,805612,21,251716.46,34,1,252952.94,,,,253376.26
21,3,1529185,1544542,1000647,812039,21,253376.26,34,1,251716.46,252952.94,,,251161.84
21,4,1651687,1445770,990447,747078,23,251161.84,34,1,253376.26,251716.46,252952.94,,257584.04
21,5,1670948,1558978,1089163,733977,21,257584.04,34,1,251161.84,253376.26,251716.46,252952.94,245057.62
21,6,1539731,1452399,1095322,737671,22,245057.62,34,1,257584.04,251161.84,253376.26,251716.46,252953.76
21,7,1671054,1433640,1088087,740854,21,252953.76,34,1,245057.62,257584.04,251161.84,253376.26,258775.33
21,8,1687210,1438184,990890,809407,20,258775.33,34,1,252953.76,245057.62,257584.04,251161.84,258867.41
21,9,1674667,1556108,1085366,747557,21,258867.41,34,1,258775.33,252953.76,245057.62,257584.04,259075.65
21,10,1659744,1447650,1097132,808722,21,259075.65,34,1,258867.41,258775.33,252953.76,245057.62,240473.9
21,11,1512013,1441300,977992,733303,20,240473.9,34,1,259075.65,258867.41,258775.33,252953.76,254901.24
21,12,1647316,1423051,990717,802167,22,254901.24,34,1,240473.9,259075.65,258867.41,258775.33,250637.99
21,13,1538948,1440324,1079862,808528,21,250637.99,34,1,254901.24,240473.9,259075.65,258867.41,250843.08
21,14,1540779,1574377,1083967,746600,20,250843.08,34,1,250637.99,254901.24,240473.9,259075.65,257951.43
21,15,1644248,1587637,1078150,745963,22,257951.43,34,1,250843.08,250637.99,254901.24,240473.9,254806.86
21,16,1683826,1449359,1074010,747503,20,254806.86,34,1,257951.43,250843.08,250637.99,254901.24,245653.5
21,17,1504322,1418307,1003398,802290,21,245653.5,34,1,254806.86,257951.43,250843.08,250637.99,248351.89
21,18,1509634,1573824,1068233,744484,22,248351.89,34,1,245653.5,254806.86,257951.43,250843.08,258833.59
21,19,1666676,1410774,1094057,818711,20,258833.59,34,1,248351.89,245653.5,254806.86,257951.43,257304.73
21,20,1677914,1425356,974293,808751,22,257304.73,34,1,258833.59,248351.89,245653.5,254806.86,255587.16
21,21,1644138,1416169,982236,816793,22,255587.16,34,1,257304.73,258833.59,248351.89,245653.5,256222.3
21,22,1664054,1422562,985624,805940,22,256222.3,34,1,255587.16,257304.73,258833.59,248351.89,256858.01
21,23,1648696,1428294,996511,819386,22,256858.01,34,1,256222.3,255587.16,257304.73,258833.59,250781.25
21,24,1526261,1439184,1088561,818178,21,250781.25,34,1,256858.01,256222.3,255587.16,257304.73,259404.31
21,25,1670363,1421637,1087784,818496,21,259404.31,34,1,250781.25,256858.01,256222.3,255587.16,254390.14
21,26,1520490,1586704,989608,811998,22,254390.14,34,1,259404.31,250781.25,256858.01,256222.3,253829.97
21,27,1527218,1553550,1088196,798350,20,253829.97,34,1,254390.14,259404.31,250781.25,256858.01,250110.01
21,28,1534599,1414950,1080765,817398,20,250110.01,34,1,253829.97,254390.14,259404.31,250781.25,244990.48
21,29,1502457,1550073,998007,736181,22,244990.48,34,1,250110.01,253829.97,254390.14,259404.31,256863.24
21,30,1676146,1551294,978997,745894,20,256863.24,34,1,244990.48,250110.01,253829.97,254390.14,
22,1,1796724,2267955,719782,622396,11,279238.42,34,1,,,,,281735.72
22,2,1813631,2283316,730062,628942,10,281735.72,34,1,279238.42,,,,269991.99
22,3,1669669,2246760,718314,621281,11,269991.99,34,1,281735.72,279238.42,,,281648.73
22,4,1821668,2294307,726769,617705,11,281648.73,34,1,269991.99,281735.72,279238.42,,269754.63
22,5,1675727,2077161,792251,679433,11,269754.63,34,1,281648.73,269991.99,281735.72,279238.42,277254.51
22,6,1807549,2062530,789731,675089,11,277254.51,34,1,269754.63,281648.73,269991.99,281735.72,281616.17
22,7,1816784,2304339,729273,615749,10,281616.17,34,1,277254.51,269754.63,281648.73,269991.99,277080.19
22,8,1651560,2296298,799194,675187,11,277080.19,34,1,281616.17,277254.51,269754.63,281648.73,271006.27
22,9,1809434,2053787,712684,622549,11,271006.27,34,1,277080.19,281616.17,277254.51,269754.63,268734.31
22,10,1643323,2277430,714379,612772,11,268734.31,34,1,271006.27,277080.19,281616.17,277254.51,274780.1
22,11,1650042,2251345,728492,684501,10,274780.1,34,1,268734.31,271006.27,277080.19,281616.17,263682.12
22,12,1640492,2106279,784898,625268,10,263682.12,34,1,274780.1,268734.31,271006.27,277080.19,276108.62
22,13,1810117,2063214,721720,672618,11,276108.62,34,1,263682.12,274780.1,268734.31,271006.27,276119.52
22,14,1644502,2299853,783006,670912,10,276119.52,34,1,276108.62,263682.12,274780.1,268734.31,259968.71
22,15,1646009,2054392,728256,614504,10,259968.71,34,1,276119.52,276108.62,263682.12,274780.1,276432.78
22,16,1667506,2247349,787065,681448,11,276432.78,34,1,259968.71,276119.52,276108.62,263682.12,288322.12
22,17,1832359,2281731,786951,678877,11,288322.12,34,1,276432.78,259968.71,276119.52,276108.62,277618.51
22,18,1838710,2060298,721033,670286,11,277618.51,34,1,288322.12,276432.78,259968.71,276119.52,280229.57
22,19,1809076,2268007,709252,626405,10,280229.57,34,1,277618.51,288322.12,276432.78,259968.71,264152.67
22,20,1690262,2091456,715304,614271,10,264152.67,34,1,280229.57,277618.51,288322.12,276432.78,266814.94
22,21,1653765,2075943,709574,678259,10,266814.94,34,1,264152.67,280229.57,277618.51,288322.12,269400.7
22,22,1648886,2108992,777431,682747,11,269400.7,34,1,266814.94,264152.67,280229.57,277618.51,275750.55
22,23,1655750,2297104,713938,672601,10,275750.55,34,1,269400.7,266814.94,264152.67,280229.57,272688.26
22,24,1797022,2095735,717656,629771,10,272688.26,34,1,275750.55,269400.7,266814.94,264152.67,287432.88
22,25,1830338,2283314,720085,681926,10,287432.88,34,1,272688.26,275750.55,269400.7,266814.94,279901.75
22,26,1813171,2248501,782921,615438,11,279901.75,34,1,287432.88,272688.26,275750.55,269400.7,268146.69
22,27,1671951,2075910,716415,678723,10,268146.69,34,1,279901.75,287432.88,272688.26,275750.55,287939.77
22,28,1830331,2278378,726836,688609,10,287939.77,34,1,268146.69,279901.75,287432.88,272688.26,272334.54
22,29,1667581,2297856,721549,624482,11,272334.54,34,1,287939.77,268146.69,279901.75,287432.88,275297.78
22,30,1808027,2045302,721498,673474,10,275297.78,34,1,272334.54,287939.77,268146.69,279901.75,
23,1,1308975,2195823,765050,611864,30,244403.77,34,1,,,,,241379.27
23,2,1188820,2160524,837692,667809,30,241379.27,34,1,244403.77,,,,235688.11
23,3,1166953,2180607,831788,612187,30,235688.11,34,1,241379.27,244403.77,,,238311.82
23,4,1281407,1985665,759232,662606,30,238311.82,34,1,235688.11,241379.27,244403.77,,238063.04
23,5,1280777,1963234,769995,668736,30,238063.04,34,1,238311.82,235688.11,241379.27,244403.77,242649.25
23,6,1301671,2173053,766431,607958,33,242649.25,34,1,238063.04,238311.82,235688.11,241379.27,232446.43
23,7,1188979,1984286,758488,664773,32,232446.43,34,1,242649.25,238063.04,238311.82,235688.11,240536.85
23,8,1184520,2188250,755529,663680,33,240536.85,34,1,232446.43,242649.25,238063.04,238311.82,241644.98
23,9,1298419,2155212,772041,606407,33,241644.98,34,1,240536.85,232446.43,242649.25,238063.04,234378.84
23,10,1306506,1959183,756925,613649,32,234378.84,34,1,241644.98,240536.85,232446.43,242649.25,235320.13
23,11,1284900,2006626,847077,601190,32,235320.13,34,1,234378.84,241644.98,240536.85,232446.43,235731.86
23,12,1182534,2197114,757966,607280,29,235731.86,34,1,235320.13,234378.84,241644.98,240536.85,243768.61
23,13,1197272,2183063,845319,676386,33,243768.61,34,1,235731.86,235320.13,234378.84,241644.98,234950.68
23,14,1200345,1992427,846703,664520,30,234950.68,34,1,243768.61,235731.86,235320.13,234378.84,227696.4
23,15,1190774,1998012,773139,601778,33,227696.4,34,1,234950.68,243768.61,235731.86,235320.13,242017.77
23,16,1290938,2146059,837345,608260,30,242017.77,34,1,227696.4,234950.68,243768.61,235731.86,234674.46
23,17,1184703,2163840,773226,606633,33,234674.46,34,1,242017.77,227696.4,234950.68,243768.61,235055.14
23,18,1167696,2159850,838898,612960,30,235055.14,34,1,234674.46,242017.77,227696.4,234950.68,245342.76
23,19,1282356,2144213,753100,667510,30,245342.76,34,1,235055.14,234674.46,242017.77,227696.4,250528.58
23,20,1308154,2193818,832710,668960,33,250528.58,34,1,245342.76,235055.14,234674.46,242017.77,226788.82
23,21,1170349,1977698,838091,603975,30,226788.82,34,1,250528.58,245342.76,235055.14,234674.46,232503.43
23,22,1197022,1961551,752445,671263,33,232503.43,34,1,226788.82,250528.58,245342.76,235055.14,241235.18
23,23,1304047,1983317,830323,666878,30,241235.18,34,1,232503.43,226788.82,250528.58,245342.76,244219.12
23,24,1306546,2187940,845188,600604,33,244219.12,34,1,241235.18,232503.43,226788.82,250528.58,231785.3
23,25,1185553,1984156,754020,660782,30,231785.3,34,1,244219.12,241235.18,232503.43,226788.82,243220.91
23,26,1298766,2154161,837438,612198,33,243220.91,34,1,231785.3,244219.12,241235.18,232503.43,240996.17
23,27,1278755,2155631,840744,600632,30,240996.17,34,1,243220.91,231785.3,244219.12,241235.18,241049.79
23,28,1301161,2015088,774448,662351,33,241049.79,34,1,240996.17,243220.91,231785.3,244219.12,250153.9
23,29,1308943,2167782,841630,674681,33,250153.9,34,1,241049.79,240996.17,243220.91,231785.3,234859.11
23,30,1294658,2015132,763158,600422,30,234859.11,34,1,250153.9,241049.79,240996.17,243220.91,
24,1,2075068,1594952,696645,227167,29,233124.66,34,1,,,,,223778.82
24,2,1899541,1601300,697973,246512,29,223778.82,34,1,233124.66,,,,220188.43
24,3,1860812,1607512,714075,228726,26,220188.43,34,1,223778.82,233124.66,,,217046.99
24,4,1842042,1593363,651620,225327,26,217046.99,34,1,220188.43,223778.82,233124.66,,223469.29
24,5,1889578,1598139,702235,250929,29,223469.29,34,1,217046.99,220188.43,223778.82,233124.66,225581.81
24,6,1860508,1726594,638032,247407,29,225581.81,34,1,223469.29,217046.99,220188.43,223778.82,231576.9
24,7,2064630,1572139,707411,226122,27,231576.9,34,1,225581.81,223469.29,217046.99,220188.43,236963.32
24,8,2045289,1753182,640470,228032,27,236963.32,34,1,231576.9,225581.81,223469.29,217046.99,221272.61
24,9,1879654,1583256,648677,250369,27,221272.61,34,1,236963.32,231576.9,225581.81,223469.29,241461.02
24,10,2073376,1745314,710930,248517,29,241461.02,34,1,221272.61,236963.32,231576.9,225581.81,227337.79
24,11,1876147,1759093,700497,229190,26,227337.79,34,1,241461.02,221272.61,236963.32,231576.9,231882.28
24,12,2043567,1605261,700873,230487,26,231882.28,34,1,227337.79,241461.02,221272.61,236963.32,232229.23
24,13,2041892,1573607,711850,248206,29,232229.23,34,1,231882.28,227337.79,241461.02,221272.61,240912.89
24,14,2049909,1761273,710974,251903,27,240912.89,34,1,232229.23,231882.28,227337.79,241461.02,224492.45
24,15,1865149,1739911,635300,226321,26,224492.45,34,1,240912.89,232229.23,231882.28,227337.79,238623.34
24,16,2046694,1748122,646899,246604,26,238623.34,34,1,224492.45,240912.89,232229.23,231882.28,219527.91
24,17,1884389,1577372,652789,229595,29,219527.91,34,1,238623.34,224492.45,240912.89,232229.23,221287.82
24,18,1868657,1584155,710717,246713,29,221287.82,34,1,219527.91,238623.34,224492.45,240912.89,224343.3
24,19,1877607,1711742,641880,227567,29,224343.3,34,1,221287.82,219527.91,238623.34,224492.45,238723.11
24,20,2047311,1744298,637656,250723,27,238723.11,34,1,224343.3,221287.82,219527.91,238623.34,219999.54
24,21,1887033,1585655,640812,231268,29,219999.54,34,1,238723.11,224343.3,221287.82,219527.91,222971.38
24,22,1881796,1601956,706870,248387,29,222971.38,34,1,219999.54,238723.11,224343.3,221287.82,225861.42
24,23,1866166,1746534,704029,225167,29,225861.42,34,1,222971.38,219999.54,238723.11,224343.3,239142.55
24,24,2048518,1754002,643271,248986,26,239142.55,34,1,225861.42,222971.38,219999.54,238723.11,233296.25
24,25,2069033,1584513,642771,248071,26,233296.25,34,1,239142.55,225861.42,222971.38,219999.54,235435.51
24,26,2067625,1610715,708974,248586,29,235435.51,34,1,233296.25,239142.55,225861.42,222971.38,219535.69
24,27,1857376,1603876,713478,225752,26,219535.69,34,1,235435.51,233296.25,239142.55,225861.42,219448.3
24,28,1877954,1570443,707686,226542,29,219448.3,34,1,219535.69,235435.51,233296.25,239142.55,230825.39
24,29,2043906,1567945,643401,246297,27,230825.39,34,1,219448.3,219535.69,235435.51,233296.25,227423.95
24,30,1876871,1731525,647850,252001,26,227423.95,34,1,230825.39,219448.3,219535.69,235435.51,
25,1,1192203,1299039,800049,789566,35,215947.2,34,1,,,,,225628.18
25,2,1211194,1296616,883503,869173,35,225628.18,34,1,215947.2,,,,216447.81
25,3,1092994,1297085,807478,865975,35,216447.81,34,1,225628.18,215947.2,,,224697.61
25,4,1193408,1310745,794293,881351,35,224697.61,34,1,216447.81,225628.18,215947.2,,224207.91
25,5,1108304,1429831,787534,883115,39,224207.91,34,1,224697.61,216447.81,225628.18,215947.2,216911.3
25,6,1106433,1277522,801950,871531,35,216911.3,34,1,224207.91,224697.61,216447.81,225628.18,219496.28
25,7,1207341,1311263,805117,811445,38,219496.28,34,1,216911.3,224207.91,224697.61,216447.81,216135.01
25,8,1080571,1410934,880179,805405,38,216135.01,34,1,219496.28,216911.3,224207.91,224697.61,221736.88
25,9,1180667,1421366,866191,793291,38,221736.88,34,1,216135.01,219496.28,216911.3,224207.91,209780.58
25,10,1082725,1280762,808319,806836,38,209780.58,34,1,221736.88,216135.01,219496.28,216911.3,229378.01
25,11,1186616,1404506,884181,878283,35,229378.01,34,1,209780.58,221736.88,216135.01,219496.28,219632.29
25,12,1096524,1301930,883865,882578,35,219632.29,34,1,229378.01,209780.58,221736.88,216135.01,217995.36
25,13,1202674,1301455,798474,803914,38,217995.36,34,1,219632.29,229378.01,209780.58,221736.88,216341.17
25,14,1198707,1283638,794363,797430,39,216341.17,34,1,217995.36,219632.29,229378.01,209780.58,215237.07
25,15,1111328,1405266,795743,791365,35,215237.07,34,1,216341.17,217995.36,219632.29,229378.01,219796.89
25,16,1093526,1305316,883664,885025,35,219796.89,34,1,215237.07,216341.17,217995.36,219632.29,219455.58
25,17,1084278,1315700,861431,887123,38,219455.58,34,1,219796.89,215237.07,216341.17,217995.36,215401.85
25,18,1085881,1418380,861491,793414,38,215401.85,34,1,219455.58,219796.89,215237.07,216341.17,224397.87
25,19,1205482,1432468,875523,798114,38,224397.87,34,1,215401.85,219455.58,219796.89,215237.07,217272.43
25,20,1197813,1289117,810246,802969,35,217272.43,34,1,224397.87,215401.85,219455.58,219796.89,217011.62
25,21,1188111,1285092,806417,809614,35,217011.62,34,1,217272.43,224397.87,215401.85,219455.58,225154.51
25,22,1213250,1283001,867610,871646,39,225154.51,34,1,217011.62,217272.43,224397.87,215401.85,217975.0
25,23,1190693,1314272,861068,794948,38,217975.0,34,1,225154.51,217011.62,217272.43,224397.87,216055.16
25,24,1079839,1411022,883289,804442,35,216055.16,34,1,217975.0,225154.51,217011.62,217272.43,215213.41
25,25,1081065,1423738,885378,787952,35,215213.41,34,1,216055.16,217975.0,225154.51,217011.62,218149.75
25,26,1213925,1315354,801538,790538,38,218149.75,34,1,215213.41,216055.16,217975.0,225154.51,224283.78
25,27,1098475,1438551,799722,884757,39,224283.78,34,1,218149.75,215213.41,216055.16,217975.0,218277.16
25,28,1080925,1287844,875933,886735,38,218277.16,34,1,224283.78,218149.75,215213.41,216055.16,227568.26
25,29,1214078,1313842,883369,880652,35,227568.26,34,1,218277.16,224283.78,218149.75,215213.41,214362.98
25,30,1083641,1425813,789563,793175,35,214362.98,34,1,227568.26,218277.16,224283.78,218149.75,
26,1,1204838,2283956,1025054,264559,40,214292.1,34,1,,,,,209647.28
26,2,1188310,2247656,1006666,245108,44,209647.28,34,1,214292.1,,,,198995.3
26,3,1089733,2062490,1099206,266811,43,198995.3,34,1,209647.28,214292.1,,,211213.94
26,4,1201858,2268855,1024130,239732,44,211213.94,34,1,198995.3,209647.28,214292.1,,197276.9
26,5,1083780,2036090,1107279,262800,44,197276.9,34,1,211213.94,198995.3,209647.28,214292.1,215325.69
26,6,1221714,2255731,1093146,264561,40,215325.69,34,1,197276.9,211213.94,198995.3,209647.28,200778.15
26,7,1116984,2070264,1100258,263198,43,200778.15,34,1,215325.69,197276.9,211213.94,198995.3,212100.3
26,8,1192775,2262272,1105989,244218,44,212100.3,34,1,200778.15,215325.69,197276.9,211213.94,205092.14
26,9,1202277,2069120,1020047,264885,40,205092.14,34,1,212100.3,200778.15,215325.69,197276.9,203432.57
26,10,1194023,2093063,1001500,244698,40,203432.57,34,1,205092.14,212100.3,200778.15,215325.69,195881.84
26,11,1095434,2075060,1002559,239984,41,195881.84,34,1,203432.57,205092.14,212100.3,200778.15,208888.38
26,12,1100525,2279372,1117422,264897,44,208888.38,34,1,195881.84,203432.57,205092.14,212100.3,206327.56
26,13,1088452,2284986,1105895,244678,44,206327.56,34,1,208888.38,195881.84,203432.57,205092.14,202942.96
26,14,1199394,2080227,1008556,240067,44,202942.96,34,1,206327.56,208888.38,195881.84,203432.57,205886.44
26,15,1116276,2232158,1006990,262307,43,205886.44,34,1,202942.96,206327.56,208888.38,195881.84,199202.16
26,16,1091686,2064002,1104446,266049,40,199202.16,34,1,205886.44,202942.96,206327.56,208888.38,207708.99
26,17,1211892,2085277,1112588,262632,40,207708.99,34,1,199202.16,205886.44,202942.96,206327.56,203780.4
26,18,1193988,2073778,1099479,239660,39,203780.4,34,1,207708.99,199202.16,205886.44,202942.96,203531.82
26,19,1191838,2051260,1011126,264993,39,203531.82,34,1,203780.4,207708.99,199202.16,205886.44,203209.64
26,20,1209656,2076152,997324,239590,40,203209.64,34,1,203531.82,203780.4,207708.99,199202.16,212742.51
26,21,1220685,2232284,1009549,262765,40,212742.51,34,1,203209.64,203531.82,203780.4,207708.99,202436.75
26,22,1087781,2230971,1025348,241740,43,202436.75,34,1,212742.51,203209.64,203531.82,203780.4,204374.51
26,23,1206156,2059053,1100702,244098,44,204374.51,34,1,202436.75,212742.51,203209.64,203531.82,197072.25
26,24,1096888,2088492,1005008,245462,44,197072.25,34,1,204374.51,202436.75,212742.51,203209.64,199940.44
26,25,1116925,2079799,1011512,265708,44,199940.44,34,1,197072.25,204374.51,202436.75,212742.51,204659.81
26,26,1108628,2247802,1026852,243329,44,204659.81,34,1,199940.44,197072.25,204374.51,202436.75,205442.79
26,27,1205758,2090057,1104589,241156,39,205442.79,34,1,204659.81,199940.44,197072.25,204374.51,213758.78
26,28,1199654,2287732,998377,265484,40,213758.78,34,1,205442.79,204659.81,199940.44,197072.25,204432.1
26,29,1084028,2253088,1121040,238872,39,204432.1,34,1,213758.78,205442.79,204659.81,199940.44,204791.09
26,30,1095548,2279205,1001852,244188,43,204791.09,34,1,204432.1,213758.78,205442.79,204659.81,
27,1,1311859,1749848,659494,347448,33,200365.95,34,1,,,,,208164.92
27,2,1416577,1739763,732850,349964,32,208164.92,34,1,200365.95,,,,199112.7
27,3,1296614,1748349,652876,346414,30,199112.7,34,1,208164.92,200365.95,,,207956.53
27,4,1439646,1716077,714933,345318,32,207956.53,34,1,199112.7,208164.92,200365.95,,216680.88
27,5,1443144,1923566,663213,352790,33,216680.88,34,1,207956.53,199112.7,208164.92,200365.95,212463.4
27,6,1414573,1922955,731871,314333,29,212463.4,34,1,216680.88,207956.53,199112.7,208164.92,197984.54
27,7,1310489,1736207,733843,314798,32,197984.54,34,1,212463.4,216680.88,207956.53,199112.7,216708.52
27,8,1435069,1915771,726269,351023,30,216708.52,34,1,197984.54,212463.4,216680.88,207956.53,205940.47
27,9,1416168,1723630,659437,346456,30,205940.47,34,1,216708.52,197984.54,212463.4,216680.88,207725.59
27,10,1304427,1911094,726349,347469,30,207725.59,34,1,205940.47,216708.52,197984.54,212463.4,198248.23
27,11,1288904,1735500,655038,347928,33,198248.23,34,1,207725.59,205940.47,216708.52,197984.54,214677.52
27,12,1414873,1924637,658052,351340,33,214677.52,34,1,198248.23,207725.59,205940.47,216708.52,214904.25
27,13,1430411,1887935,732384,346149,33,214904.25,34,1,214677.52,198248.23,207725.59,205940.47,197604.19
27,14,1317965,1739814,652057,318444,32,197604.19,34,1,214904.25,214677.52,198248.23,207725.59,202696.04
27,15,1304362,1884550,651877,317626,30,202696.04,34,1,197604.19,214904.25,214677.52,198248.23,206773.47
27,16,1439832,1752893,670325,323136,29,206773.47,34,1,202696.04,197604.19,214904.25,214677.52,197942.14
27,17,1289195,1733489,653074,345615,33,197942.14,34,1,206773.47,202696.04,197604.19,214904.25,208014.46
27,18,1323309,1917110,659923,346421,30,208014.46,34,1,197942.14,206773.47,202696.04,197604.19,208898.98
27,19,1444708,1744152,657361,349611,32,208898.98,34,1,208014.46,197942.14,206773.47,202696.04,208436.51
27,20,1309790,1909404,723195,352857,29,208436.51,34,1,208898.98,208014.46,197942.14,206773.47,210514.56
27,21,1423478,1873740,665720,321191,32,210514.56,34,1,208436.51,208898.98,208014.46,197942.14,206248.0
27,22,1300476,1882582,715971,349029,33,206248.0,34,1,210514.56,208436.51,208898.98,208014.46,206566.29
27,23,1446180,1750617,665277,318250,30,206566.29,34,1,206248.0,210514.56,208436.51,208898.98,207895.56
27,24,1433826,1709119,722213,350726,30,207895.56,34,1,206566.29,206248.0,210514.56,208436.51,215673.79
27,25,1442892,1902490,664297,351380,30,215673.79,34,1,207895.56,206566.29,206248.0,210514.56,203001.42
27,26,1286343,1893854,730715,315275,33,203001.42,34,1,215673.79,207895.56,206566.29,206248.0,205026.13
27,27,1427564,1750722,668232,313965,30,205026.13,34,1,203001.42,215673.79,207895.56,206566.29,206470.92
27,28,1309198,1889593,652463,353563,30,206470.92,34,1,205026.13,203001.42,215673.79,207895.56,202961.61
27,29,1408877,1731037,655561,315940,29,202961.61,34,1,206470.92,205026.13,203001.42,215673.79,212152.21
27,30,1411934,1880207,658814,345907,33,212152.21,34,1,202961.61,206470.92,205026.13,203001.42,
28,1,1239400,2013727,839949,640513,18,236095.13,34,1,,,,,239383.68
28,2,1150972,2253092,846801,628328,20,239383.68,34,1,236095.13,,,,240884.42
28,3,1151980,2259324,936543,624999,18,240884.42,34,1,239383.68,236095.13,,,245733.0
28,4,1147626,2268787,858064,691811,18,245733.0,34,1,240884.42,239383.68,236095.13,,251118.1
28,5,1254296,2231426,862378,691386,18,251118.1,34,1,245733.0,240884.42,239383.68,236095.13,238311.52
28,6,1264039,2048135,846792,630183,18,238311.52,34,1,251118.1,245733.0,240884.42,239383.68,236915.82
28,7,1139796,2063554,845074,697171,19,236915.82,34,1,238311.52,251118.1,245733.0,240884.42,238685.58
28,8,1132952,2075639,924202,701689,18,238685.58,34,1,236915.82,238311.52,251118.1,245733.0,249413.9
28,9,1238586,2210222,842008,697323,18,249413.9,34,1,238685.58,236915.82,238311.52,251118.1,244844.73
28,10,1244180,2211309,924416,627110,19,244844.73,34,1,249413.9,238685.58,236915.82,238311.52,238019.62
28,11,1243168,2034467,940987,631112,18,238019.62,34,1,244844.73,249413.9,238685.58,236915.82,239163.61
28,12,1269843,2025744,932785,630163,18,239163.61,34,1,238019.62,244844.73,249413.9,238685.58,243349.47
28,13,1243460,2046497,933539,685783,18,243349.47,34,1,239163.61,238019.62,244844.73,249413.9,245801.78
28,14,1252474,2064403,935734,697796,18,245801.78,34,1,243349.47,239163.61,238019.62,244844.73,245452.84
28,15,1255168,2070677,860607,702776,19,245452.84,34,1,245801.78,243349.47,239163.61,238019.62,245141.43
28,16,1141083,2234919,920353,694296,20,245141.43,34,1,245452.84,245801.78,243349.47,239163.61,245645.22
28,17,1147040,2243950,943675,687163,20,245645.22,34,1,245141.43,245452.84,245801.78,243349.47,245414.56
28,18,1261981,2036707,921101,702175,18,245414.56,34,1,245645.22,245141.43,245452.84,245801.78,246722.6
28,19,1247364,2248291,927894,627866,20,246722.6,34,1,245414.56,245645.22,245141.43,245452.84,247934.02
28,20,1164910,2262839,939143,691771,18,247934.02,34,1,246722.6,245414.56,245645.22,245141.43,235990.55
28,21,1137658,2056979,842094,692039,19,235990.55,34,1,247934.02,246722.6,245414.56,245645.22,243445.5
28,22,1131251,2215979,859912,702355,20,243445.5,34,1,235990.55,247934.02,246722.6,245414.56,254066.82
28,23,1270395,2248457,936204,691159,18,254066.82,34,1,243445.5,235990.55,247934.02,246722.6,237700.54
28,24,1253417,2050873,857633,627796,19,237700.54,34,1,254066.82,243445.5,235990.55,247934.02,241728.07
28,25,1164502,2259288,939426,624842,20,241728.07,34,1,237700.54,254066.82,243445.5,235990.55,251285.92
